3974;Республика Северная Осетия-Алания;Владикавказ - Ростов-на-Дону;335;"ООО ""Алания Автотранс""";10.05.2012;15-23;Ростовская обл;61
3975;Республика Алтай;Горно-Алтайск - Шульгин-Лог;421;"ИП ""Заздравных Т.В.""";15.05.2012;04-10;Новосибирская обл;54
3976;Алтайский край;Рубцовск - Новосибирск;880;"ООО ""Рубцовское ПАП""";15.05.2012;22-54;Новосибирская обл;54
3977;Ставропольский край;Минеральные Воды - Залукокоаже;545;"ИП ""Фролов А.И."", ИП ""Фролов С.А.""";15.05.2012;26-162;Кабардино-Балкарская Республика;7
3978;Кабардино-Балкарская Республика;Нальчик - Краснодар ;541;"МУП ""НальчикАвтобусТранс""";15.05.2012;07-19;Краснодарский край;23
3979;Кабардино-Балкарская Республика;Нальчик - Майкоп ;542;"МУП ""НальчикАвтобусТранс""";15.05.2012;07-19;Республика Адыгея;1
3980;Кабардино-Балкарская Республика;Нальчик - Новороссийск ;660;"МУП ""НальчикАвтобусТранс""";15.05.2012;07-19;Краснодарский край;23
3981;Кабардино-Балкарская Республика;Нальчик - Ростов-на-Дону;275;"МУП ""НальчикАвтобусТранс""";15.05.2012;07-19;Ростовская обл;61
3982;Кабардино-Балкарская Республика;Нальчик - Влолгодонск ;531;"МУП ""НальчикАвтобусТранс""";15.05.2012;07-19;Ростовская обл;61
3983;Республика Дагестан ;Дербент - Сочи ;705;"ГУП ""Дербентское ПАТП""";27.04.2012;05-62;Краснодарский край;23
3984;Нижегородская обл;Шахунья - Р.Краи - Ивановские;116;"МУП ""Шахунское ПАП""";16.04.2012;52-08;Кировская область;43
3985;Нижегородская обл;Шахунья - Яранск ;596;"МУП ""Шахунское ПАП""";16.04.2012;52-08;Кировская область;43
3986;Челябинская обл ;Сибай - Магнитогорск;812;"ИП ""Южаков С.В.""";25.04.2012;74-46;Республика Башкортостан;2
3987;Калужская обл;Дятьково - Тула;548;"ОАО ""Транспортник""";02.05.2012;40-04;Тульская обл;71
3988;Ленинградская обл;Людейное Поле - Санкт-Петербург;864;"ИП ""Эксанова Э.А.""";02.05.2012;47-20;Санкт-Петербург;78
3989;Ставропольский край;Ставрополь - Зунда Толга;993;"ИП ""Никитенко В.Ю.""";18.05.2012;26-163;Республика Калмыкия;8
3990;Краснодарский край;Краснодар (Фестивальный мкр.) - МЕГА Адыгея;414;"ООО ""ННН-Теплый дом""";18.05.2012;23-88;Республика Адыгея;1
3991;Республика Дагестан ;Махачкала - Новоалександровск ;870;"ИП ""Ханмагомедова Е.Ю.""";16.05.2012;05-31;Ставропольский край;26
3992;Республика Калмыкия;Элиста - Москва ;586;"ООО ""Нежин-Экспресс""";18.05.2012;08-18;Москва ;77
3993;Ставропольский край;Ставрополь - Майкоп ;989;"ИП ""Зайцев С.Н."", ИП ""Бондаренко О.Н."" и ИП ""Голота А.А.""";22.05.2012;26-152;Республика Адыгея;1
3994;Тюменская обл;Тюмень - Екатеринбург ;768;"ООО ""Аркадия""";22.05.2012;72-11;Свердловская обл;66
3995;Ульяновская обл;Радищево - Ульяновск ч/з Сызрань;514;"ОАО ""Радищевское АТП""";22.05.2012;73-80;Самарская обл;63
3996;Ульяновская обл;Радищево - Сызрань ч/з Ореховку;709;"ОАО ""Радищевское АТП""";22.05.2012;73-80;Самарская обл;63
3997;Московская обл;Красногорск (м/р Чернево) - Москва (м. Тушинская);566;"ООО ""Автомагистраль""";21.05.2012;50-32;Москва;77
3998;Московская обл;Москва (м. Тушинская) - Юрлово;575;"ООО ""Транскорпорация""";21.05.2012;50-31;Москва;77
3999;Московская обл;Москва (м. Тушинская) - Красногорск (27 км);120;"ООО ""Транскорпорация""";21.05.2012;50-31;Москва;77
4000;Московская обл;Москва (м. Тушинская) - Николо-Урюпино;541;"ООО ""КрасАвто""";21.05.2012;50-30;Москва;77
4001;Московская обл;Госпиталь им. Вишневского - Москва (м. Тушинская);568;"ООО ""КрасАвто""";21.05.2012;50-30;Москва;77
4002;Московская обл;Москва (м. Тушинская) - Архангельское - Захарково;151;"ООО ""Трансмагистраль""";21.05.2012;50-23;Москва;77
4003;Московская обл;Красногорск (м/р Южный) - Москва (м. Тушинская);209;"ООО ""Красногорск-Авто""";21.05.2012;50-29;Москва;77
4004;Московская обл;Красногорск (платф. Красногорская) - Москва (м. Тушинская);210;"ООО ""Красногорск-Авто""";21.05.2012;50-29;Москва;77
4005;Московская обл;Москва (м. Тушинская) - 62-я больница;549;"ООО ""Красногорск-Авто""";21.05.2012;50-29;Москва;77
4006;Московская обл;Орехово - Вороново;101;"ИП ""Негадов В.В.""";28.04.2012;50-33;Калужская обл;40
4007;Ставропольский край;Сочи - Ставрополь;941;"ИП ""Семенов А.В.""";23.05.2012;26-67;Краснодарский край;23
4008;Ростовская обл;Ростов-на-Дону - Ейск ;816;"ИП ""Лазебный Я.М.""";25.05.2012;61-61;Краснодарский край;23
4009;Ростовская обл;Волгодонск - Новороссийск ;532;Волгодонское ПАП - 1 ООО;25.05.2012;61-43;Краснодарский край;23
